id,label,review,predicted_label
"Phục vụ không nhanh nhẹn lắm, cảm giác cũng không thân thiện ",nega,,posi
"Phục vụ không nhiệt tình, mình hỏi về món ăn trên menu thì chỉ nhận được câu trả lời "" em không biết "". ",nega,,posi
"Phục vụ không tốt, không chuyên nghiệp.",nega,,posi
Phục vụ kinh dị,nega,,posi
phục vụ lại nhanh nữa làm vệ sinh nên mọi người yên tâm nha,posi,,posi
"Phục vụ lâu, chỉ có 2 ly đá xay thôi nhưng loay hoay mãi chưa thấy có, mặc dù lúc đó chỉ có 2 ly của mình vì mình quan sát rất kĩ rồi",nega,,posi
"Phục vụ lẹ, vui vẻ,không gian thoáng",posi,,posi
Phục vụ lịch sự nhiệt tình nhanh nhẹn. ,posi,,posi
Phục vụ món siêu lâu,nega,,posi
Phục vụ nhanh,posi,,posi
"Phục vụ nhanh lẹ, dễ thương ",posi,,posi
Phục vụ nhanh nhẹn vui vẻ lắm ạ :),posi,,posi
Phục vụ nhanh nhưng chỗ ngồi chật.,nega,,posi
Phục vụ nhanh và rất thân thiện.,posi,,posi
"Phục vụ nhanh, gọi món là có ngay nóng xèo xèo khói nghi ngút luôn",posi,,posi
Phục vụ nhanh.,posi,,posi
phục vụ nhiệt tình,posi,,posi
Phục vụ nhiệt tình lắm nha.,posi,,posi
Phục vụ nhiệt tình nhanh nhẹn giá cũng phù hợp sinh ziên. ,posi,,posi
"Phục vụ nhiệt tình,đồ ăn đa dạng. Nước lẩu ăn rất vừa miệng,đặc biệt là nước chấm rất ngon. Ăn buổi sáng thì giá rẻ hơn có 189 nghìn thôi nhưng đồ ăn rất phong phú. Sẽ ủng hộ dài dài",posi,,posi
Phục vụ nhiệt tình. Giá rất là rẻ,posi,,posi
phục vụ nước lẩu rất nhanh mình dùng tômyum với lẩu sơ ri mới gì đó. Lần sau sẽ ghé chi nhánh này ủng hộ.,posi,,posi
"phục vụ ở đây chậm, thái độ phục vụ không tốt, hơi coi thường khách hàng.",nega,,posi
Phục vụ ở đây hình như hơi ít,neu,,posi
Phục vụ ở đây nói chuyện với khách mà như khinh người ta.,nega,,posi
"Phục vụ ở đây rất ổn. Mấy anh giữ xe cũng thân thiện, vui vẻ.",posi,,posi
Phục vụ ổn,neu,,posi
"Phục vụ ổn, chu đáo, mình ord trà chanh malibu, trà táo bạc hà và trà đào bưởi hồng",neu,,posi
"Phục vụ quá chậm, mình vào ngồi mà phải chờ 10 phút mới ra gọi món mà mình phải kêu trong khi nhân viên thì lăng xăng đi tới đi lui mà thực tế nhìn đi đâu",nega,,posi
phục vụ quá chậm.,nega,,posi
Phục vụ quá kém.,nega,,posi
"Phục vụ Quá tệ ! không nhiệt tình, thiếu nhã nhặn, không chấp nhận được !",nega,,posi
Phục vụ quá thiếu chuyên nghiệp,nega,,posi
Phục vụ rất chậm mặc dù khi mình vào quán không đông khách lắm.,nega,,posi
phục vụ rất chi là thân thiện luôn,posi,,posi
"Phục vụ siêu nhanh, nhiệt tình. ",posi,,posi
"Phục vụ tận tình chu đáo, Cả mấy anh giữ xe cũng vậy.",posi,,posi
"Phục vụ tận tình, vui vẻ. Lần đầu như thế cũng ổn rồi. Có dịp ghé lại.",posi,,posi
phục vụ thân thiện nhiệt tình,posi,,posi
Phục vụ thấy cũng được... giữ xe kế bên chắc free,neu,,posi
Phục vụ thấy ghét quá tính tiền đi về luôn.,nega,,posi
Phục vụ thì cũng được lắm á nha,posi,,posi
Phục vụ thì cũng được lắm á nha. Ngồi phía ngoài nên mát và thoáng nửa. Ai muốn thử thì lại một lần cho biết đi nha.,posi,,posi
"phục vụ thì hơi lâu, phần bít tết nhiều lắm, mà ăn cũng được không ngon cho lắm ",nega,,posi
Phục vụ thì không có gì để chê hết vì cô chủ rất nhiệt tình thân thiện,posi,,posi
phục vụ thì không được nhanh nhẹn hay nhiệt tình lắm,nega,,posi
Phục vụ thì không thân thiện lắm.,nega,,posi
"Phục vụ thì ngoài mình nói hơi chậm ở trên ngoài ra không có gì phải phàn nàn, thay vỉ nướng liên tục.",nega,,posi
"phục vụ thiếu chuyên nghiệp, phục vụ khách thiếu thân thiện",nega,,posi
"Phục vụ thiếu chuyên nghiệp, rất tệ.",nega,,posi
Phục vụ tốt chủ quán dễ thương :),posi,,posi
"Phục vụ tốt, lịch sự, thân thiện",posi,,posi
"Phục vụ trong phòng vip cực kì nhiệt tình luôn, lên món nhanh, đàng hoàng với khách và đặc biệt là đồ ăn lên liên tục không thiếu phần cho những ng đến sau",posi,,posi
phục vụ và phong cách làm việc quá tệ hại.,nega,,posi
Phục vụ vui vẻ,posi,,posi
PHỤC VỤ: chuyên nghiệp 5 sao quốc tế có khác... săn đón thấy thích lắm luôn... cảm giác mình rất duoc tôn trọng ở đây có bảo vệ đi kiểm tra khắp nơi 24/24 nên an toàn tuyệt đối nhưng không tạo ra cảm giác bị giám sát cho khách hàng ,posi,,posi
"Phục vụ: nghiệp vụ tốt, đúng chuẩn các nhà hàng cao cấp thậm chí tốt hơn 1 số nơi mình từng tới, luôn tươi cười và nhiệt tình với khách. ",posi,,posi
"PHỤC VỤ: thân thiện và chuyên nghiệp, ân cầm thân thiện và rất nhiệt tình với khách hàng. Không gian đã ấm áp rồi mà còn được quan tâm thế thì buổi tối tuyệt vời... Từ bảo vệ tới phục vụ đều rất tuyệt vời ",posi,,posi
"Phục vụ: Thức ăn lên nhanh, nhân viên vui vẻ, nhiệt tình.",posi,,posi
Phục vụ: Vừa chủ kiêm luôn phục vụ vì quán cũng nhỏ.,neu,,posi
"Phục vục ở đây các bạn cũng chịu khó chạy bàn, không để khách đợi lâu.",posi,,posi
pizza 60 và 70 nghìn 1 cái đều ngon ăn không hề gây ngán,posi,,posi
Pizza ăn cũng ổn,neu,,posi
Pizza hải sản 120 nghìn.,neu,,posi
"pizza không ngon lắm, vỏ rất là cứng nha, nhưng với giá như vậy thì cũng hợp lí. ",posi,,posi
Pizza và mì ý ở đây rất ngon và rẻ nữa,posi,,posi
Pudding trà xanh ăn không ngon lắm. ,nega,,posi
"Pv rất là nhiệt tình,thức ăn phong chú,nhìn chuyền chạy rất thích. Nhất định sẽ ủng hộ thường xuyên",posi,,posi
"Quá chậm, ăn mà tức chả nuốt nổi !",nega,,posi
Quá chán nên không bao giờ đi lại bên đây =.= Ăn xong cảm thấy tiếc 41 nghìn kinh khủng =.=,nega,,posi
quá chán.,nega,,posi
quá đắt cho 1 rổ rau. ,nega,,posi
Quá đẹp va phong cách,posi,,posi
"Quá dở, mình không thể ăn thêm được luôn !",nega,,posi
"quá ít và không cay, mì đen thì dở ẹt. Quán vậy món ăn không rẻ tí nào ",posi,,posi
Quá mắc mà còn lại phục vụ chậm nữa,nega,,posi
Quá ngon luôn người đẹp ơi bữa giờ canh me giờ mới được ăn sẽ ủng hộ chế tiếp,posi,,posi
Qua phần nước uống khá ngon và đậm vị đựng trong ly đẹp nhìn nhỏ vậy thôi chứ nhiều không tưởng,posi,,posi
Quá quen thuộc với bánh bắp rồi.,neu,,posi
Quá sức hài lòng luôn đó không gian tuyệt vời không ồn ào cách bày trí cũng rất tốt,posi,,posi
"Qua tất cả quán bánh tráng mình đã ăn thì quán này là ngon nhất, cả trộn cuốn nướng chiên ^^",posi,,posi
quá tệ khổ thân đầu năm cả phòng phải giành tolet,nega,,posi
quá tệ.,nega,,posi
Quá tệ. Quá bực. Bực từ quàn lý đến nhân viên giữ xe. Đến toàn bộ nhân viên,nega,,posi
quả thật không chê vào đâu được.,posi,,posi
"Quả thật món ăn ở đây cực kỳ ngon. Thịt ướp vừa ăn, đặc biệt là bò, thịt mềm, ngọt rất ngon. Mình đã ăn nhiều nhà hàng nướng, nhưng thấy chỗ này ngon hơn hẳn.",posi,,posi
Quá thất vọng,nega,,posi
Quá thất vọng vì cách phục vụ ở đây.,nega,,posi
"Quá thất vọng, mong quán sẽ lưu ý kỹ hơn về vấn đề này lần sau! ",nega,,posi
Quá tuyệt,posi,,posi
Quá tuyệt vời..đồ ăn thì nhiều khỏi chê luôn..sẽ quay lại. Phục vụ quá nhiệt tình,posi,,posi
"Quận 4 có nhiều món ăn vặt ngon lạ, một trong nhưng món đó là bánh tráng cuốn này đây:)",posi,,posi
quán ăn có bàn lớn cho dân văn phòng đi theo nhóm để họp hoặc giải lao giữa giờ làm việc và cả bàn nhỏ dành cho người đi một mình hoặc cặp đôi 2 người.,neu,,posi
Quán ăn cũng được không có gì là quá xuất sắc so vs giá thì chấp nhận được,neu,,posi
"Quán án cũng không có gì là quá ngon như mọi người ca ngợi, nhân viên phục vụ không nhiệt tình, đồ nướng hơi lâu.",nega,,posi
"Quán ăn dở tệ, phở không ngon như KCC ở Võ Văn Dũng, phong cách phục vụ thiếu chuyên nghiệp, gọi mãi không thấy đồ ra. ",nega,,posi
Quán ăn này bố trí rất nhiều chậu cây xanh,neu,,posi
Quán ăn ngon gần cảng cái rồng thuận tiện cho khách đi tầu ra đảo,posi,,posi
Quán ăn ngon nhân viên phục vụ tận tìn vị trí gần trung tâm thành phố,posi,,posi
quán ăn nhỏ mà đông nên không còn chỗ ngồi,nega,,posi
"quán ăn nhỏ mà đông nên không còn chỗ ngồi, phần ăn bự mà ớn quá nên mình phải bỏ hơn nửa hộp, ăn bên Thái ngon bao nhiêu thì ở đây thất vọng bấy nhiêu",nega,,posi
Quán ăn ở đây thoáng sạch sẽ món ăn ngon đảm bảo vệ sinh và nhân viên chủ quán rất nhiệt tình,posi,,posi
Quán ăn phục vụ chu đáo và tận tình,posi,,posi
Quán ăn rất yên tĩnh nhạc bật vừa có nhiều bài KPop rất hay,posi,,posi
quán bán từ thứ 2 đến thứ 6,neu,,posi
Quán bán vào buổi tối ,neu,,posi
quán BBQ khá ngon không gian xen giữ cổ điển và hiện đại là là một nét hay của quán,posi,,posi
"quán bé quá, chật chội như cái lỗ mũi",nega,,posi
"Quán bé thôi nhưng rất sạch sẽ, mát mẻ ",posi,,posi
"Quán bé tí, Chật",nega,,posi
Quán bé và giá thì hơi cao ,nega,,posi
"Quán bé xíu, không sạch sẽ lắm",nega,,posi
"Quán bé, 2 tầng, tầng trên bí, hơi thấp, trông không được sạch sẽ ;",nega,,posi
"Quán bé, bún thì chán, nước dùng nhạt nhẽo, thái độ của chủ quán không thể mê nổi",nega,,posi
Quán bình dân rất ngon Không gian đẹp và bụi,posi,,posi
Quán bình thường,neu,,posi
Quán bố trí rất đẹp,posi,,posi
"Quán bữa nay vẫn vậy, không thay đổi mấy",neu,,posi
Quán cà phê có dạy làm bánh,neu,,posi
Quán cà phê sạch góc cảnh đẹp bán cà phê giá vừa rẻ vừa ngon rất hợp với mọi lứa tuổi.,posi,,posi
"quán cảm giác không sạch lắm, bàn rít.",nega,,posi
Quán cần kiểm tra kĩ càng trước khi giao cho khách.,nega,,posi
"Quán chật, sàn bẩn, mà vào quán phải cởi giày nên thành ra vớ mình dơ luôn",nega,,posi
Quán chè Nguyên Đặng - Hẻm 8 Mậu Thân,neu,,posi
"Quán chỉ bán ăn sáng , lại trễ sau 11h là đã thấy hết phở .",neu,,posi
quán chỉ bán buổi sáng tới chừng 9-10 giờ là hết. lâu lâu thì 11 giờ ,neu,,posi
Quán chỉ nghỉ vào đúng mùng 1 vs 15 so vs các quán khác nghỉ hay nghỉ 2 3 ngày xung quanh mấy ngày này .,posi,,posi
quán chu đáo kinh khủng! ),posi,,posi
Quán chủ yếu là ngồi ngoài trời.,neu,,posi
"quán chủ yếu ngồi bên ngoài trời, nên có thể nói đây là quán lề đường. ",neu,,posi
Quán chuyên sầu riêng Sầu riêng ngon và thơm lắm luôn Pancake vỏ mềm nhân trog đầy sầu riêng ăn béo lắm,posi,,posi
"quán Chuyên thịt bò, cũng có các loại thịt lợn, gà, cừu, cá nướng",neu,,posi
Quán chuyên về lẩu với nướng nha.,neu,,posi
Quán có  3 cơ sở,neu,,posi
Quán có anh chủ dễ thương lắm phục vụ rất tận tình vui vẻ nữa mình đi án mình rất thích mấy người như vậy,posi,,posi
"quán có anh chủ người HN siêu cute, dễ thương, nghe giọng Bắc mà mê mẩn :)",posi,,posi
"Quán có bãi giữ xe trước quán, 2 nghìn",neu,,posi
quán có ban nhạc cho khách lên hát ,neu,,posi
"Quán có bán nước ngọt các loại luôn nhá, muốn ăn gì thì thêm gọi to hoặc lê bước đến gần cái nồi chứ đừng chờ người tới là dài cổ luôn hihi",neu,,posi
"quán có các loại trà như trà đá, trà chanh, trà nhài, trà bá tước, trà mâm xôi, trà bạc hà.",neu,,posi
Quán có cách chào khách rất ấn tượng náo nhiệt vui nhộn ^^ tầng trệt được trang trí giống y như mấy quán nhậu trong truyện tranh á,posi,,posi
Quán có cảnh đẹp nhìn thẳng ra hồ,posi,,posi
quán có chất riêng rất đặc biệt rất thích màu sắc ở đây,posi,,posi
quán có chỗ để xe khá thoải mái,posi,,posi
Quán có chỗ ngồi bên dưới và trên lầu,neu,,posi
quán có đầu tư về decor,neu,,posi
"Quán có địa thế, không gian khá tốt và phục vụ nhiệt tình",posi,,posi
"quán có điểm giữ xe đầu hẻm, cách quán khoảng 20m.",neu,,posi
Quán có hồ cá nhỏ để khách ngắm thích lắm,posi,,posi
Quán có không gian đẹp và thoải mái,posi,,posi
Quán có không gian hơi nhỏ nhưng rất đẹp rất tự nhiên :),posi,,posi
Quán có không gian khá ấm cúng.,posi,,posi
Quán có không gian khá thoải mái có nhiều cây xanh,posi,,posi
"Quán có không gian khá yên tĩnh. Có 2 gian rất tiện lợi, thoải mái",posi,,posi
Quán có không gian rất lạ so với các quán mà tôi thường đến.,neu,,posi
"Quán có không gian rộng, dễ thương, phù hợp để chụp choẹt các kiểu.",posi,,posi
"Quán có không gian rộng, thoáng mát. Nhân viên phục vụ nhiệt tình. Đồ ăn tươi ngon",posi,,posi
Quán có mấy chú cún con dễ thương cực,posi,,posi
"quán có máy lạnh, đồ uống ngon.",posi,,posi
"quán có món gà ri nướng muối ớt, gà ri tiềm ớt hiểm.",neu,,posi
quán có nhạc sống hay có đàn piano đàn guitar và cả trống cajon nên là nơi lý tưởng cho các bạn thích âm nhạc đến đó tụ tập,posi,,posi
Quán có nhân viên đẹp trai hết sức từ đầu bếp tới phục vụ,posi,,posi
"Quán có nhân viên giữ xe nhiệt tình lắm, nhân viên phục vụ vui vẻ rất lịch sự mời mình vào tới tận bàn ăn.",posi,,posi
"quán có nhân viên mà chủ vẫn bưng đồ ra, rất hài lòng.",posi,,posi
Quán có nhân viên phục vụ khá nhanh nhẹn,posi,,posi
quán có nhiều bàn.,neu,,posi
Quán có nhiều dịp giảm giá thích lắm,posi,,posi
quán có nhiều khuyến mãi lớn. ,neu,,posi
"Quán có nhiều loại đồ, từ nước hoa quả, smoothies có giá dao động từ 30 đến 50 nghìn một ly, cho đến kem tuyết đá bào và đồ ăn nhẹ.",neu,,posi
quán có nhiều nhân viên.,neu,,posi
Quán có phần 35-40-50 nghìn : gỏi đu đủ thái với ba khía Chả bò 16v /50 nghìn Trà tắc lớn 15k,neu,,posi
"Quán có phong cách đậm nét Châu Âu cổ điển , mộc mạc ",neu,,posi
Quán có phong cách yên tĩnh ấm áp,posi,,posi
"Quán có phục vụ cả món tây món ta luôn đó, ví dụ như hambuger, pizza, món Mexico, rau muống xào tỏi",neu,,posi
"Quán có phục vụ cả món tây món ta luôn đó, ví dụ như hambuger, pizza, món Mexico, rau muống xào tỏi, tóm lại là ngon",posi,,posi
Quán có rất nhiều người Nhật đến ăn.,neu,,posi
Quán có tặng 1 bình trà cam sả,neu,,posi
"Quán có thể tham khảo chuyển từ hộp nhựa sang hộp bã mĩa xem sao, trông giống hộp xốp nhưng làm từ bã mía, ",neu,,posi
Quán có thêm món súp cua ngon hấp dẫn lắm nè chỉ có 10 ngàn.,posi,,posi
Quán có tổ chức acoustic vào tối CN khoảng 8h.,neu,,posi
quán có vẻ vắng nhưng gọi món xong phải chờ rất lâu thì món mới được mang ra 30p mình nhớ không lầm là vậyvà thái độ của nhân viên làm mình không hài lòng,nega,,posi
Quán có vị trí khá tốt nhưng cách phục vụ và đồ ăn lại không được như vậy.,nega,,posi
"Quán có view rộng, đẹp, sạch sẽ ",posi,,posi
"quán còn có acoustic vào tối cuối tuần, sẽ đến thử vào cuối tuần. ",neu,,posi
quán còn có cả sashimi mình ăn thử cá hồi thì thấy cũng tươi rất tốt,posi,,posi
Quán còn có cho phòng riêng nếu cần họp nhóm từ 15-20 người nữa mà cần hẹn đặt chỗ trước,neu,,posi
"Quán còn có gỏi cuốn, ăn cũng ok.",neu,,posi
Quán còn có món Tàu Phớ rất ngon,posi,,posi
Quán còn có thêm bánh tráng bơ ngồi cuốn ăn rất ngon Chỉ có 25 nghìn ăn đáng đồng tiền,posi,,posi
"Quán còn free ship khu vực gần áp dụng 3 ly trở lên , khi vực xa áp dụng 5 ly trở lên .",neu,,posi
"Quán cũ, đèn tối tạo cảm giác không sạch sẽ, mà đúng là không sạch sẽ thật",nega,,posi
"quán cũng bình thường,",neu,,posi
"Quán cũng có thêm món bò né , bò kho dành cho ăn sáng .",neu,,posi
quán cũng còn khá xa lạ với mọi người ,neu,,posi
"Quán đã đổi chủ, chất lượng đồ ăn không ngon",nega,,posi
quán đa phần là sinh viên.,neu,,posi
quán đang có chương trình tặng kem miễn phí ,neu,,posi
"quán đang có khuyến mãi cực nhiều, combo với cả set mang về cực thích",posi,,posi
quán dạo này còn có thêm món ăn vặt nữa.,neu,,posi
Quán dễ kiếm,posi,,posi
"Quán để mở cửa lúc 10h, mình tới lúc 11h.",neu,,posi
Quán dễ thương ngồi uống nhìn mấy bé cún chạy lăn xăn rất dễ thương,posi,,posi
Quán dễ tìm cực luôn để xe ngay ở cửa chứ không phải mang đi,posi,,posi
"quán dễ tìm nằm khá gần với taiwan, ding tea và quán cũng nằm ở ngay gần đầu đường phạm ngọc thạch ",posi,,posi
Quán dễ tìm vì có bảng đèn phía trước nên đi sau 5 giờ chiều thì quán rộng rãi thoáng mát hơn,posi,,posi
Quán dễ tìm.,posi,,posi
quán đẹp ca hay phòng sạch sẽ phục vụ tốt đồ ăn ngon đặt biệt miễn phí giờ hát từ 7h00-17h00 mình đi bạn mình ai thích và hài lòng hẹn gặp lại,posi,,posi
Quán đẹp dễ thương trên lầu lãng mạn nếu đi với người yêu.,posi,,posi
Quán đẹp quá nhìn thích,posi,,posi
"Quán đẹp quá, nhìn sang",posi,,posi
quán đẹp và sang,posi,,posi
"Quán đẹp, đồ ăn ngon, phong phú đa dạng. không gian ấm cúng, có phòng lớn cho tiệc gia đình, đặc biệt quán trang trí tiệc sinh nhật đẹp lung linh",posi,,posi
"Quán đẹp, không gian ấm cúng, ông chủ quán người Hàn vô cùng dễ thương.",posi,,posi
"quán đẹp, nằm ngã tư 2 mặt đường. Decor quán khá đẹp và hiện đại. Kem ngon, mẹ và em trai mình gọi kem",posi,,posi
"Quán đẹp, Steak chuẩn ngon, giá mềm",posi,,posi
quán đồ nướng mà chỉ cỡ tầm 50 nghìn nói chung là tuyệt vời ông mặt trời,posi,,posi
"Quán dơ, cũ. ",nega,,posi
quán đối diện chợ.,neu,,posi
quán đối diện trường.,neu,,posi
quán đông khách mà không gian vẫn sạch sẽ tươm tất,posi,,posi
quán đông khách vào ngày lễ.,neu,,posi
"quán đông lắm, hôm nay thử bên này thì thấy nhân viên ít nên chờ lâu, bù lại ăn ngon thì cũng hài lòng. ",posi,,posi
"Quán đông nên phải giữ xe mấy nhà kế bên 5 nghìn không thích tí nào, quán khắc phục được thì sẽ ổn hơn.",nega,,posi
Quán đông nên phục vụ cũng kém. Kêu mấy lần mới được phục vụ. Món ăn ngon nhưng giá đắt. Đồ dùng hơi mất vệ sinh nhất là bình nước. Còn dính dơ ở cái nắp và đầu bình. ,nega,,posi
Quán được cái nóng sôi trông hấp dẫn,posi,,posi
Quán được trang trí đậm chất Nam Bộ tạo cho người ta cảm giác khá gần gũi mộc mạc,posi,,posi
"Quán được trang trí máy ảnh, hình chụp và những quyển sách rất hay nha. Nền của quán có rất nhiều cát mịn nữa.",posi,,posi
Quán được trang trí theo chủ đề về mùa và lễ hội.,neu,,posi
quán gần chỗ mình làm đi ngang lúc nào cũng lai rai nhưng chưa bao giờ hết khách ,neu,,posi
Quán gần ngay nhà thờ Dòng Chúa Cứu Thế Kỳ Đồng ,neu,,posi
"quán Gần nhà mình, kế bên trường cấp 3 của mình",neu,,posi
"Quán giảm 30% mua ngay 2 hộp, mùi vị chua cay khá ngon, chân gà giòn.",posi,,posi
"Quán giảm mạnh 30% mua thử một hộp, chất lượng khỏi phải bàn vì quá ngon lại đậm vị chua cay, nước chấm cay, hộp microwave an toàn thực phẩm, lại có thêm khăn lạnh , quán biết chiều lòng khách hàng ghê. Sẽ ủng hộ quán dài dài",posi,,posi
Quán giao sai 3 bánh cùng 1 vị.,neu,,posi
Quán Gong cha này là quán quán trà sữa đầu tiên mình đến có trang trí với phong cách phim cổ điển từ những thập niên 80 90 ở Việt Nam,neu,,posi
quán hay đông khách ngày chủ nhật.,neu,,posi
"Quán hơi đông mà có 1 2 nhân viên lại không chịu quản lý gì nên phục vụ quá kém. Giá cả tàm tạm, không rẻ. Chắc chắn không quay lại. ",nega,,posi
"Quán hơi nhỏ, không gian hẹp nhưng bù lại nhân viên và chủ quán rất nhiệt tình",posi,,posi
quán ít ghế,neu,,posi
quán khá dễ tìm bởi biển hiệu hình chó trắng xanh,posi,,posi
"quán khá dễ tìm bởi biển hiệu hình chó trắng xanh, chỉ ngay đầu ngõ Bảo Khánh và đối diện với hàng bún gà huyền thoại ở đây. ",neu,,posi
"Quán khá đẹp, Thích nhất dàn mũ cối trang trí với mấy cái bàn tròn gần cửa dễ Ngắm phố phường",posi,,posi
"Quán khá đông , không gian lại nhỏ bạn muốn ăn thử một lần thì tranh thủ đi sớm thì còn bàn , trễ thì không còn chỗ ngồi đâu .",neu,,posi
quán khá đông khách vào buổi sáng.,neu,,posi
"quán khá đông nhưng phục vụ mình thấy khá hài lòng. Gọi gì có đó. Có cả trên lầu, ngồi nhậu thoáng, rất thích thú. Mồi ngon.",posi,,posi
quán khá khó tìm vì nằm trong ngõ mà các con ngõ ở trần đại nghĩa,nega,,posi
quán khá khó tìm.,nega,,posi
Quán khá nhỏ ( các bạn có thể mua về ) nhưng thức uống ngon và giá siêu mềm,posi,,posi
quán khá ổn,neu,,posi
"Quán khá rộng rãi và rất sạch sẽ, không khí ấm cúng, hợp cho cả cuộc hẹn hai người lẫn tụ tập bạn bè và cả gia đình ^^ ",posi,,posi
"Quán khá to, có tận 2 lầu, decor đẹp, nhìn sang trọng cực luôn ",posi,,posi
quán khá yên tĩnh dù có hơi đông khách.,neu,,posi
quán khó tìm vì ở trong royal nên không định vị ,nega,,posi
Quán không cho mang đồ ăn bên ngoài vào nha mọi người.,neu,,posi
quán không có bán đồ ăn.,neu,,posi
"quán không có bán nửa con mà chỉ nguyên con, bảo là 1 con 2 người ăn hết.",neu,,posi
"Quán không gian hẹp, nhỏ, nên di chuyển giữa 2 dãy bàn hơi khó.",nega,,posi
Quán không gian rất lãng mạn ..lần đầu tiên được người yêu dắt vô nhân dịp lễ rất bất ngờ và đồ ăn cũng rất ngon,posi,,posi
"Quán không hề tham bàn, tuy decor kiểu nhà quê thời đó nhưng vẫn rất sáng sủa, rất ăn hình. ",posi,,posi
Quán không phục vụ rượu,neu,,posi
"Quán không quá ồn ào, thích hợp cho các bạn làm việc hay học tập nhé",posi,,posi
Quán không rộng nhưng chỗ ngồi cũng thoải mái.,posi,,posi
Quán không trang trí gì nhiều có chỗ trong quán và ngoài trời đặc biệt sử dụng ly và chai rất dễ thương mình thích lắm.,posi,,posi
quán khuyến mãi nhiều dịp trong năm rất thích ^^,posi,,posi
"Quán kinh doanh rất tệ, chất lượng phục vụ kém, đồ ăn thì chậm trong khi đó khách không đông lắm. ",nega,,posi
"quán là kiểu quán gia đình, nhỏ nhắn nằm trong hẻm chung cư",neu,,posi
"quán làm ăn rất tốt, chất lượng và an toàn",posi,,posi
Quán làm đồ ăn ngon lắm thích sốt bơ cay đặc biệt trời mưa ăn nghêu thái hơi bị đã,posi,,posi
"quán làm ngon, giá cả rất tốt cho sinh viên. Không gian quán rất đẹp, mình rất thích mấy cái ảnh treo trong quán.",posi,,posi
quán làm quá thất vọng sẽ không quay lại nữa :(,nega,,posi
"quán làm rất lâu, vô cùng lâu, lâu lắm rồi mới đi ăn một quán mà phải đợi lâu đến như vậy",nega,,posi
"Quán lẩu này rất đáng thử nha các bạn, mình mới đi ăn hồi sáng. ",posi,,posi
"Quản lí nhiệt tình, nhân viên thân thiện, chăm sóc khách hàng rất ổn. Thường xuyên hỏi khách cần thêm gì để mang thêm. Đồ ăn phong phú . Sẽ quay lại",posi,,posi
"Quản lí thô lỗ như vậy nên phục vụ cũng chẳng xem khách ra gì, không BAO GIỜ QUAY LẠI.",nega,,posi
Quán lúc đó cũng khá đông nhưng món bưng ra cũng nhanh không phải chờ lâu,posi,,posi
"quán lúc nào cũng đông chờ khá lâu mới có đồ ăn, mệt mỏi.",nega,,posi
Quán lúc nào cũng đông khách và vui vẻ,posi,,posi
"quán mát mẻ sạch sẽ, cơm ngon với đầy đặn. ăn trưa ở quán là lựa chọn tốt.",posi,,posi
Quán mấy hôm nay nghỉ tết nên đi qua những quán khác . ,neu,,posi
Quán mở 24/7 nên cũng rất tiện. Nhân viên dễ thương thân thiện. Có cả trà đá free cho các bạn ngồi lâu nữa. Sẽ ủng hộ dài dài,posi,,posi
"quán mở 24h nước ngon, menu khá nhiều món ",posi,,posi
Quán mở cửa đến gần 2 giờ sáng.,neu,,posi
quán mở cửa từ 9 giờ nhé mọi người.,neu,,posi
"Quán mở cũng lâu rồi, nhưng mình thấy nhiều người chê hơn khen.",nega,,posi
quán mở đến 2 giờ sáng.,neu,,posi
Quán Mở Từ: 10 Giờ 00 Đến 23 Giờ 00 ,neu,,posi
quán mới bổ sung thêm bò mỹ,neu,,posi
"Quán mới đầu do người quen giới thiệu , lần đầu tới thì chạy lố quán phải nhích lùi lùi để vào .",neu,,posi
Quán mới khai trương hơn 1 tuần,neu,,posi
Quán mới khai trương hơn 1 tuần.giá mềm và đồ ăn ngon nước lèo đầm đà thịt bò tươi ngon bà chủ vui vẻ nhiệt tình dễ bắt chuyện.,posi,,posi
Quán mới khai trương mà đông dã man trà sữa ngon không gian ba tầng rộng rãi nói chung là quá ổn,posi,,posi
"Quán mới mở ,",neu,,posi
Quán mới mở cửa lại rồi nha . ,neu,,posi
"Quán mới mở không lâu , thấy mọi người đồn nên qua với 1 nhóm để ăn uống thử",neu,,posi
Quán mới mở nên mọi thứ còn mới.,neu,,posi
Quán mới mở thêm 1 gian trong nhà ở bên cạnh,neu,,posi
Quán mới thì phải,neu,,posi
"Quán mới thì phải, mình tình cờ biết qua chương trình khuyến mãi của ngân hàng VPBank.",neu,,posi
"Quán mua rất nhiều lần thành quán quen, mọi khi chỉ mua một hộp ăn chơi, nay nhà có khách ngay trời mưa giông nên mua 3 hộp về làm mồi nhậu.",posi,,posi
quán nằm bên bờ sông Hàn nên ngồi mát mẻ thoải mái hải sản rất tươi nên đồ nấu ra ăn ngon lắm,posi,,posi
Quán nằm cuối hẻm chợ 200.,neu,,posi
Quán nằm gần bãi biển nên rất thơ mộng,posi,,posi
Quán nằm gần ngã tư hai bà trưng và võ thị sáu,neu,,posi
Quán nằm gần ngã tư hai bà trưng và võ thị sáu. Vừa vào hẻm là thấy. ,neu,,posi
Quán nằm ngay bờ kè thoáng mát nhân viên phục vụ nhiệt tình giá cả cũng rất tốt lắm,posi,,posi
Quán nằm ngay cầu sông hàn,neu,,posi
"Quán nằm ngay CMT8, đối diện sk Lan Anh nên khá dễ tìm. ",posi,,posi
